year,site,zone,lump,n_obs,dens_weighted,sd_w,dens_averaged,sd_ave,se_w,se_ave
2015,Chibadehl Rocks,5,urchin,4,0.04019457245263697,0.7208577663237304,0.5833333333333334,2.8674417556808756,0.3604288831618652,1.4337208778404378
2015,Destruction Island,5,anemone,9,0.005376344086021506,0.17668469596940842,0.06666666666666667,0.5477225575051661,0.05889489865646947,0.18257418583505536
2015,Destruction Island,5,large_seastar,8,0.00273224043715847,0.11972077759675762,0.041666666666666664,0.4714045207910317,0.042327686843796904,0.16666666666666666
2015,Destruction Island,5,med_seastar,6,0.2803030303030303,3.795205036255305,2.0555555555555554,9.568466729604882,1.5493859680110718,3.906310184721544
2015,Destruction Island,5,mobile_invert,6,0,0,0,0,0,0
2015,Destruction Island,5,mollusk,20,0.001841620626151013,0.22099447513812154,0.03333333333333333,0.9428090415820634,0.0494158669060727,0.21081851067789195
2015,Destruction Island,5,sea_cucumber,6,0,0,0,0,0,0
2015,Destruction Island,5,tunicate,2,0,0,0,0,0,0
2015,Destruction Island,5,urchin,4,0,0,0,0,0,0
2015,Neah Bay,5,anemone,8,0,0,0,0,0,0
2015,Neah Bay,5,large_seastar,8,0,0,0,0,0,0
2015,Neah Bay,5,med_seastar,15,0.11315496098104794,1.493533548709525,0.494047619047619,2.1912524504463886,0.3856287040769369,0.5657789498610037
2015,Neah Bay,5,mobile_invert,7,0.012001548586914441,0.2319070304128233,0.1388888888888889,0.7200822998230956,0.08765261853711759,0.2721655269759087
2015,Neah Bay,5,mollusk,26,0.014151595597588629,0.5555069223001358,0.16468253968253968,1.580378118551063,0.10894387064401014,0.3099376486671893
2015,Neah Bay,5,sea_cucumber,7,0.11276069282431954,2.3388679619332984,0.6805555555555556,5.478070760702096,0.8840089966702844,2.070516128176024
2015,Neah Bay,5,tunicate,4,0.2222222222222222,0.31426968052735443,0.2222222222222222,0.3849001794597505,0.15713484026367722,0.19245008972987526
2015,Neah Bay,5,urchin,8,0.04666666666666667,0.5669411100125146,0.19444444444444442,0.709720863229836,0.20044395171163873,0.25092421756969363
2015,Point of the Arches,5,anemone,9,0.0053911880957916766,0.15406863359840264,0.05625,0.5031152949374528,0.051356211199467545,0.16770509831248426
2015,Point of the Arches,5,large_seastar,8,0.03088640538885487,0.43796604084178914,0.17708333333333331,0.8579691784155833,0.15484437870432674,0.30333791205335486
2015,Point of the Arches,5,med_seastar,14,0.12387387387387387,1.3004788730899888,0.4111111111111111,1.706401346564036,0.34756759870290055,0.45605494308373756
2015,Point of the Arches,5,mobile_invert,6,0.0040650406504065045,0.12595067792544445,0.05555555555555555,0.4714045207910317,0.05141914894582731,0.19245008972987526
2015,Point of the Arches,5,mollusk,21,0.007362652956522688,0.34623723040745175,0.08636363636363636,1.1843358962522057,0.0755551579406673,0.2584432806109095
2015,Point of the Arches,5,sea_cucumber,7,0.02794005588011176,0.5819210537075425,0.26041666666666663,1.8214577495328659,0.21994548439754552,0.6884463184107626
2015,Point of the Arches,5,tunicate,3,2.0892857142857144,2.142857142857143,2,3.061862178478973,1.2371791482634837,1.767766952966369
2015,Point of the Arches,5,urchin,4,0,0,0,0,0,0
2015,Rock 305,5,anemone,9,0.03281772575250836,0.6858297915198849,0.30625,2.077408241054223,0.22860993050662828,0.692469413684741
2015,Rock 305,5,large_seastar,8,0,0,0,0,0,0
2015,Rock 305,5,med_seastar,8,0.04195240016135539,0.4065397950015028,0.2138888888888889,0.6250925857348979,0.14373352293387576,0.2210036031212898
2015,Rock 305,5,mobile_invert,6,0,0,0,0,0,0
2015,Rock 305,5,mollusk,20,9.208103130755065e-4,0.11049723756906077,0.016666666666666666,0.4714045207910317,0.02470793345303635,0.10540925533894598
2015,Rock 305,5,sea_cucumber,6,0.012096774193548387,0.24193548387096778,0.125,0.7905694150420948,0.09876974769287011,0.3227486121839514
2015,Rock 305,5,tunicate,2,1.875,0,1.875,0,0,0
2015,Rock 305,5,urchin,4,0,0,0,0,0,0
2015,Tatoosh Island,5,anemone,13,0.03015873015873016,0.5446272079747896,0.22619047619047616,1.0588503299163774,0.15105240956660723,0.2936722428888816
2015,Tatoosh Island,5,large_seastar,8,0.007936507936507936,0.2007795339789447,0.08333333333333333,0.5443310539518174,0.07098628499999332,0.19245008972987523
2015,Tatoosh Island,5,med_seastar,10,0.06898550724637681,0.7401379890305139,0.3333333333333333,1.0886621079036347,0.23405218281531429,0.34426518632954817
2015,Tatoosh Island,5,mobile_invert,6,0,0,0,0,0,0
2015,Tatoosh Island,5,mollusk,23,0.011534163473818646,0.4541268859145657,0.14520202020202022,1.3732043677800605,0.09469200152403971,0.2863329041282751
2015,Tatoosh Island,5,sea_cucumber,6,0.012195121951219513,0.281634277653476,0.16666666666666666,1.0540925533894596,0.11497671238805651,0.4303314829119352
2015,Tatoosh Island,5,tunicate,2,0.5,0,0.5,0,0,0
2015,Tatoosh Island,5,urchin,4,0,0,0,0,0,0
2015,Teahwhit Head,5,anemone,8,0.04086785347483739,0.9262829187417341,0.3645833333333333,2.4409697526461347,0.32749046656977393,0.8630131323836656
2015,Teahwhit Head,5,large_seastar,8,0.010668748373666406,0.23376373938909883,0.125,0.7200822998230957,0.08264796265877832,0.2545875386086578
2015,Teahwhit Head,5,med_seastar,10,0.41216216216216217,5.96026122775607,1.95,11.846823296657304,1.8848000929300777,3.74629446549817
2015,Teahwhit Head,5,mobile_invert,6,0,0,0,0,0,0
2015,Teahwhit Head,5,mollusk,23,0.008138478577383989,0.3702831406454092,0.10795454545454544,1.176956784562319,0.07720937210689091,0.24541245430351075
2015,Teahwhit Head,5,sea_cucumber,7,0.1881121567121183,4.3973745300108815,2.28125,15.537532962332065,1.662051346859761,5.872635457971336
2015,Teahwhit Head,5,tunicate,2,0,0,0,0,0,0
2015,Teahwhit Head,5,urchin,4,0,0,0,0,0,0
