entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,SWATH WIDTH,HEADING,DEPTH (m),DEPTH (ft),SEGMENT,CLASSCODE,COUNT,METERS sampled,SIZE,cntrl_a,notes,DATA ENTTRY PROBLEMS,ORG_TYPE
4427,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,HENLEV,3,10,,,,,invert
4428,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,PYCHEL,1,10,,,,,invert
4429,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,PISOCH,1,10,,,,,invert
4430,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,ORTKOE,1,10,,,,,invert
4431,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,CUCMIN,6,10,,,,,invert
4432,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,PARCAL,2,10,,,,,invert
4433,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,CERFOL,1,10,,,,,invert
4434,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,NUCLAM,7,10,,,,,invert
4435,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,CHITON,1,10,,,,,invert
4436,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,0-10m,DORODH,1,10,,,,,invert
4437,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,10-20m,HENLEV,2,10,,,,,invert
4438,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,10-20m,ORTKOE,1,10,,,,,invert
4439,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,20-30m,HENLEV,3,10,,,,,invert
4440,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,20-30m,EUPQUI,1,10,,,,,invert
4441,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,20-30m,CERFOL,3,10,,,,,invert
4442,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,20-30m,NUCLAM,7,10,,,,,invert
4443,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,20-30m,CHITON,1,10,,,,,invert
4444,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,1,2,,,35,20-30m,STYMON,1,10,,,crazy clouds of mysids,,invert
4445,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,0-10m,HENLEV,3,10,,,,,invert
4446,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,0-10m,URTSPP,1,10,,,,,invert
4447,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,0-10m,CUCMIN,1,10,,,,,invert
4448,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,0-10m,EUPQUI,1,10,,,,,invert
4449,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,0-10m,CERFOL,2,10,,,,,invert
4450,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,0-10m,CHITON,2,10,,,,,invert
4451,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,10-20m,NUCLAM,1,10,,,crazy clouds of mysids with tubesnouts feeding,,invert
4452,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,10-20m,CHITON,2,10,,,,,invert
4453,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,20-30m,HENLEV,2,10,,,,,invert
4454,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,20-30m,EUPQUI,1,10,,,,,invert
4455,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,20-30m,PAGSPP,3,10,,,,,invert
4456,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,20-30m,CERFOL,1,10,,,,,invert
4457,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,20-30m,NUCLAM,1,10,,,,,invert
4458,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,2,2,,,30,20-30m,CHITON,1,10,,,,,invert
4459,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,0-10m,HENLEV,1,10,,,,,invert
4460,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,0-10m,NUCLAM,1,10,,,,,invert
4461,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,0-10m,DIOASP,1,10,,,,,invert
4462,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,10-20m,HENLEV,3,10,,,,,invert
4463,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,10-20m,EUPQUI,4,10,,,,,invert
4464,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,10-20m,CERFOL,1,10,,,,,invert
4465,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,20-30m,HENLEV,2,10,,,,,invert
4466,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,20-30m,STRPUR,1,10,5,,,,invert
4467,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,20-30m,CERFOL,1,10,,,,,invert
4468,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,20-30m,NUCLAM,3,10,,,,,invert
4469,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,3,2,,,31,20-30m,DORODH,1,10,,,,,invert
4470,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,0-10m,HENLEV,2,10,,,,,invert
4471,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,0-10m,EUPQUI,2,10,,,,,invert
4472,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,0-10m,NUCLAM,1,10,,,,,invert
4473,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,10-20m,HENLEV,1,10,,,,,invert
4474,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,10-20m,STRPUR,1,10,5,,,,invert
4475,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,10-20m,EUPQUI,1,10,,,,,invert
4476,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,10-20m,NUCLAM,13,10,,,,,invert
4477,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,20-30m,HENLEV,1,10,,,,,invert
4478,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,20-30m,NUCLAM,3,10,,,,,invert
4479,2018,7,24,Neah Bay,Jameal Samhouri,Steve Lonhart,N,10,4,2,,,32,20-30m,ACAHUD,1,10,,,crazy clouds of mysids,,invert
4480,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,1,2,,,20,0-10m,HENLEV,3,10,,,,,invert
4481,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,1,2,,,20,0-10m,CRAGIG,2,10,,,,,invert
4482,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,1,2,,,20,10-20m,PUGGRA,1,10,,,,,invert
4483,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,1,2,,,20,20-30m,NUCLAM,1,10,,,,,invert
4484,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,1,2,,,20,20-30m,CRYSTE,1,10,,,,,invert
4485,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,0-10m,NUCLAM,1,10,,,,,invert
4486,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,0-10m,DIOASP,1,10,,,,,invert
4487,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,10-20m,HENLEV,1,10,,,,,invert
4488,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,10-20m,EUPQUI,2,10,,,,,invert
4489,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,10-20m,CRYSIT,1,10,,,,,invert
4490,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,10-20m,SCYDEC,1,10,,,,,invert
4491,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,10-20m,ACMMIT,1,10,,,,,invert
4492,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,HENLEV,5,10,,,,,invert
4493,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,LEPSPP,1,10,,,,,invert
4494,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,STRPUR,1,10,3,,,,invert
4495,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,STRPUR,3,10,5,,,,invert
4496,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,MESFRA,2,10,4,,,,invert
4497,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,CUCMIN,1,10,,,,,invert
4498,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,EUPQUI,3,10,,,,,invert
4499,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,2,2,,,18,20-30m,DIOASP,1,10,,,,,invert
4500,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,0-10m,HENLEV,3,10,,,,,invert
4501,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,0-10m,EUPQUI,2,10,,,,,invert
4502,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,0-10m,PUGGRA,1,10,,,,,invert
4503,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,0-10m,SCYDEC,2,10,,,,,invert
4504,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,0-10m,DIOASP,1,10,,,,,invert
4505,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,0-10m,CRYSTE,1,10,,,,,invert
4506,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,10-20m,PYCHEL,1,10,,,,,invert
4507,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,10-20m,PUGGRA,1,10,,,,,invert
4508,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,10-20m,DIOASP,1,10,,,,,invert
4509,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,20-30m,CUCMIN,1,10,,,,,invert
4510,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,20-30m,CRAGIG,5,10,,,,,invert
4511,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,3,2,,,16,20-30m,DIOASP,1,10,,,,,invert
4512,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,0-10m,URTPIS,1,10,,,,,invert
4513,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,0-10m,PELNOB,1,10,,,,,invert
4514,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,10-20m,URTSPP,2,10,,,Urticina coriacea,,invert
4515,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,20-30m,HENLEV,3,10,,,,,invert
4516,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,20-30m,URTSPP,1,10,,,Urticina coriacea,,invert
4517,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,20-30m,EUPQUI,2,10,,,,,invert
4518,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,20-30m,DIOASP,1,10,,,,,invert
4519,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,20-30m,CRYSTE,1,10,,,,,invert
4520,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,N,5,4,2,,,17,20-30m,STYMON,1,10,,,,,invert
4521,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,HENLEV,6,10,,,,,invert
4522,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,MESFRA,1,10,6,,,,invert
4523,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,CUCMIN,5,10,,,,,invert
4524,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,EUPQUI,4,10,,,,,invert
4525,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,SCYDEC,1,10,,,,,invert
4526,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,CRAGIG,2,10,,,,,invert
4527,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,NUCLAM,3,10,,,,,invert
4528,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,0-10m,STYMON,1,10,,,,,invert
4529,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,10-20m,HENLEV,2,10,,,,,invert
4530,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,10-20m,EVATRO,1,10,,,,,invert
4531,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,10-20m,URTPIS,1,10,,,,,invert
4532,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,10-20m,NUCLAM,25,10,,,,,invert
4533,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,10-20m,STYMON,2,10,,,,,invert
4534,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,HENLEV,5,10,,,,,invert
4535,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,EVATRO,1,10,,,,,invert
4536,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,MESFRA,1,10,9,,,,invert
4537,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,PARCAL,1,10,,,,,invert
4538,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,EUPQUI,1,10,,,,,invert
4539,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,CRAGIG,2,10,,,,,invert
4540,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,DIOASP,1,10,,,,,invert
4541,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,1,2,,,34,20-30m,STYMON,1,10,,,,,invert
4542,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,0-10m,HENLEV,5,10,,,,,invert
4543,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,0-10m,URTPIS,2,10,,,,,invert
4544,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,0-10m,CUCMIN,3,10,,,,,invert
4545,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,0-10m,PARCAL,1,10,,,,,invert
4546,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,0-10m,EUPQUI,1,10,,,,,invert
4547,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,0-10m,NUCLAM,15,10,,,,,invert
4548,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,HENLEV,3,10,,,,,invert
4549,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,URTSPP,2,10,,,,,invert
4550,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,CUCMIN,5,10,,,,,invert
4551,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,EUPQUI,2,10,,,,,invert
4552,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,CRYSIT,1,10,,,,,invert
4553,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,CRAGIG,1,10,,,,,invert
4554,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,10-20m,CHITON,1,10,,,,,invert
4555,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,HENLEV,1,10,,,,,invert
4556,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,CUCMIN,4,10,,,,,invert
4557,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,SCYDEC,1,10,,,,,invert
4558,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,CRAGIG,1,10,,,,,invert
4559,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,CERFOL,9,10,,,,,invert
4560,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,NUCLAM,2,10,,,,,invert
4561,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,CRYSTE,1,10,,,,,invert
4562,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,STYMON,2,10,,,,,invert
4563,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,2,2,,,35,20-30m,PELNOB,1,10,,,,,invert
4564,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,HENLEV,3,10,,,,,invert
4565,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,EVATRO,1,10,,,,,invert
4566,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,URTSPP,6,10,,,,,invert
4567,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,STRPUR,1,10,7,,,,invert
4568,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,MESFRA,1,10,5,,,,invert
4569,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,MESFRA,1,10,7,,,,invert
4570,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,CUCMIN,15,10,,,,,invert
4571,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,SCYDEC,1,10,,,,,invert
4572,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,CRAGIG,1,10,,,,,invert
4573,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,CERFOL,4,10,,,,,invert
4574,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,0-10m,STYMON,3,10,,,,,invert
4575,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,10-20m,HENLEV,2,10,,,,,invert
4576,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,10-20m,EUPQUI,1,10,,,,,invert
4577,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,10-20m,CERFOL,3,10,,,,,invert
4578,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,10-20m,NUCLAM,1,10,,,,,invert
4579,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,10-20m,CHITON,1,10,,,,,invert
4580,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,HENLEV,3,10,,,,,invert
4581,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,PYCHEL,1,10,,,,,invert
4582,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,URTLOF,1,10,,,,,invert
4583,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,CUCMIN,2,10,,,,,invert
4584,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,EUPQUI,1,10,,,,,invert
4585,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,CERFOL,1,10,,,,,invert
4586,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,NUCLAM,1,10,,,,,invert
4587,2018,7,24,Neah Bay,Kinsey Frick,Ole Shelton,S,10,3,2,,,32,20-30m,STYMON,1,10,,,,,invert
4588,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,0-10m,ANTXAN,1,10,,,,,invert
4589,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,0-10m,CRAGIG,3,10,,,,,invert
4590,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,0-10m,CERFOL,19,10,,,,,invert
4591,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,0-10m,NUCLAM,30,5.5,,,,,invert
4592,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,0-10m,DIOASP,1,10,,,,,invert
4593,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,0-10m,STYMON,3,10,,,,,invert
4594,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,10-20m,DERIMB,1,10,,,,,invert
4595,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,10-20m,ORTKOE,1,10,,,,,invert
4596,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,10-20m,NUCLAM,19,10,,,,,invert
4597,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,10-20m,CERFOL,1,10,,,,,invert
4598,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,10-20m,DIOASP,1,10,,,,,invert
4599,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,10-20m,STYMON,7,10,,,,,invert
4600,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,20-30m,URTCRA,1,10,,,,,invert
4601,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,20-30m,NUCLAM,7,10,,,,,invert
4602,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,1,2,,,30,20-30m,STYMON,2,10,,,,,invert
4603,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,0-10m,CUCMIN,1,10,,,,,invert
4604,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,0-10m,CERFOL,10,10,,,,,invert
4605,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,0-10m,NUCLAM,15,10,,,,,invert
4606,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,0-10m,DIOASP,1,10,,,,,invert
4607,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,10-20m,ORTKOE,1,10,,,,,invert
4608,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,10-20m,URTCRA,2,10,,,,,invert
4609,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,10-20m,CRAGIG,1,10,,,,,invert
4610,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,10-20m,CERFOL,3,10,,,,,invert
4611,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,10-20m,LIMCOC,1,10,,,,,invert
4612,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,10-20m,STYMON,2,10,,,,,invert
4613,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,20-30m,HENLEV,1,10,,,,,invert
4614,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,20-30m,CERFOL,3,10,,,,,invert
4615,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,2,2,,,30,20-30m,STYMON,2,10,,,,,invert
4616,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,0-10m,HENLEV,1,10,,,,,invert
4617,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,0-10m,CRAGIG,1,10,,,,,invert
4618,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,0-10m,CERFOL,4,10,,,,,invert
4619,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,0-10m,DIOASP,1,10,,,,,invert
4620,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,0-10m,STYMON,2,10,,,,,invert
4621,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,0-10m,BALNUB,1,10,,,,,invert
4622,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,10-20m,HENLEV,1,10,,,,,invert
4623,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,10-20m,ANTXAN,1,10,,,,,invert
4624,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,10-20m,CUCMIN,2,10,,,,,invert
4625,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,10-20m,CERFOL,2,10,,,,,invert
4626,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,10-20m,DIOASP,2,10,,,,,invert
4627,2018,7,25,Cape Alava,Gary Longo,Ole Shelton,E,10,3,2,,,30,10-20m,BALNUB,1,10,,,,,invert
