year,site,zone,lump,n_obs,dens_weighted,sd_w,dens_averaged,sd_ave,se_w,se_ave
2017,Destruction Island,5,med_seastar,63,0.09635926338824889,1.8012724395205137,0.06785714285714285,1.7067512999848573,0.22693899611647203,0.21503045188553002
2017,Destruction Island,5,mobile_invert,90,0.0022222222222222222,0.20736441353327723,0.0022222222222222222,0.21090936114997283,0.021858128414340004,0.02223179870283146
2017,Destruction Island,5,mollusk,225,0.0935936465102088,16.675082357318022,0.1934563021519543,31.820957799324553,1.1116721571545347,2.121397186621637
2017,Destruction Island,5,sea_cucumber,27,0.1447811447811448,1.851254135249463,0.1259259259259259,1.9973810978378663,0.35627402444156175,0.3843961715036541
2017,Destruction Island,5,sponge,9,0,0,0,0,0,0
2017,Destruction Island,5,tunicate,9,0.30777777777777776,0.8340263784797218,0.325,1.0781929326423914,0.2780087928265739,0.35939764421413045
2017,Destruction Island,5,urchin,27,0.04981481481481481,0.5820151773507858,0.05,0.6393355926272211,0.11200887310530798,0.12304019216861166
2017,Destruction Island,10,anemone,81,0.0049382716049382715,0.2581988897471611,0.004938271604938272,0.2631174057921088,0.028688765527462343,0.02923526731023431
2017,Destruction Island,10,barnacle,9,0.07222222222222222,0.23452078799117146,0.07222222222222222,0.2872281323269014,0.07817359599705716,0.0957427107756338
2017,Destruction Island,10,large_seastar,63,0.01189378254595646,0.44318065519708766,0.00873015873015873,0.4071240597164456,0.05583551426315042,0.05129281022670117
2017,Destruction Island,10,med_seastar,63,0.1311604938271605,2.218605857428778,0.1007936507936508,2.256532184569943,0.2795180645727509,0.2842963326564462
2017,Destruction Island,10,mobile_invert,90,0.003243727598566308,0.303516932997197,0.0019444444444444444,0.2331844763272204,0.0319934938899953,0.024579802006254377
2017,Destruction Island,10,mollusk,225,0.09437185443283004,6.816094349233644,0.06366666666666666,5.55234154403542,0.45440628994890964,0.3701561029356946
2017,Destruction Island,10,sea_cucumber,27,0.11454545454545455,1.3246146328724573,0.08333333333333333,1.252746981636755,0.2549222049538102,0.24109126902482386
2017,Destruction Island,10,sponge,9,0,0,0,0,0,0
2017,Destruction Island,10,tunicate,9,0.2611111111111111,0.7742415643712239,0.26944444444444443,0.9836157786453001,0.25808052145707466,0.32787192621510003
2017,Destruction Island,10,urchin,27,0.02962962962962963,0.5986094998689323,0.02962962962962963,0.6349212549600147,0.11520245196293177,0.12219065248845984
2017,Neah Bay,5,anemone,81,0.005555555555555556,0.32317865716108857,0.005555555555555556,0.3293349942862715,0.0359087396845654,0.03659277714291906
2017,Neah Bay,5,barnacle,9,0,0,0,0,0,0
2017,Neah Bay,5,large_seastar,63,0.002380952380952381,0.14638501094227999,0.002380952380952381,0.15,0.01844277783908294,0.01889822365046136
2017,Neah Bay,5,med_seastar,63,0.04381862099253404,0.9483432306923579,0.03253968253968254,0.8546929273136641,0.11948001647350169,0.10768118728560759
2017,Neah Bay,5,mobile_invert,90,0.0054480286738351254,0.2786320082937092,0.005,0.27714679292314787,0.029370392507834908,0.02921383706160608
2017,Neah Bay,5,mollusk,225,0.013493962178172706,0.7605343670317466,0.012444444444444445,0.7459349294133631,0.05070229113544977,0.04972899529422421
2017,Neah Bay,5,sea_cucumber,27,0.04516835016835017,0.46069110558577125,0.045370370370370366,0.5214163403653553,0.0886600446077371,0.10034662148993581
2017,Neah Bay,5,sponge,9,0,0,0,0,0,0
2017,Neah Bay,5,tunicate,9,0.005555555555555556,0.07071067811865477,0.005555555555555556,0.08660254037844388,0.023570226039551587,0.028867513459481294
2017,Neah Bay,5,urchin,27,0.058333333333333334,0.9057225476564736,0.05277777777777778,0.9536115561380325,0.17430638556685957,0.18352262954621032
2017,Neah Bay,10,anemone,81,0.007848324514991182,0.39725264698033147,0.006481481481481482,0.3584823780670612,0.04413918299781461,0.039831375340784576
2017,Neah Bay,10,barnacle,9,0.005555555555555556,0.07071067811865477,0.005555555555555556,0.08660254037844388,0.023570226039551587,0.028867513459481294
2017,Neah Bay,10,large_seastar,63,7.936507936507938e-4,0.08451542547285165,7.936507936507938e-4,0.08660254037844387,0.010647942749998997,0.01091089451179962
2017,Neah Bay,10,med_seastar,63,0.04474206349206349,1.1361722038431121,0.03214285714285715,0.9846636481560593,0.14314424275776472,0.12405595895554936
2017,Neah Bay,10,mobile_invert,90,0.012070707070707072,0.5440835041646938,0.010555555555555556,0.5528920827543236,0.05735143701620468,0.05827994272593214
2017,Neah Bay,10,mollusk,225,0.006341880341880342,0.5210232592566195,0.005666666666666667,0.5035180288782175,0.0347348839504413,0.03356786859188117
2017,Neah Bay,10,sea_cucumber,27,0.07398148148148148,0.7659947236545868,0.058333333333333334,0.76270489050484,0.14741575329993623,0.14678262461507113
2017,Neah Bay,10,sponge,9,0,0,0,0,0,0
2017,Neah Bay,10,tunicate,9,0.016666666666666666,0.1,0.016666666666666666,0.12247448713915893,0.03333333333333333,0.04082482904638631
2017,Neah Bay,10,urchin,27,0.15145502645502645,1.234602445031967,0.13425925925925924,1.3251179192811484,0.23759935132712542,0.2550190624683226
2017,Tatoosh Island,5,anemone,81,0.03511858168884494,1.1666654131470813,0.02654320987654321,1.135146551026647,0.1296294903496757,0.12612739455851632
2017,Tatoosh Island,5,barnacle,9,2.0980227528453828,15.584340190552403,5.556521088121014,39.62901145418994,5.1947800635174675,13.209670484729982
2017,Tatoosh Island,5,large_seastar,63,0.016774891774891776,0.44015701019585873,0.014682539682539682,0.4260281680828159,0.055454570799998264,0.053674504012169326
2017,Tatoosh Island,5,med_seastar,63,0.0440940170940171,0.9610629070162908,0.034523809523809526,0.955673846037444,0.12108254505970943,0.12040358719541462
2017,Tatoosh Island,5,mobile_invert,90,0.006111111111111111,0.29453352950046285,0.006111111111111111,0.2995686554203307,0.031046560016995267,0.03157730889074636
2017,Tatoosh Island,5,mollusk,225,0.02531517094017094,1.614979326876634,0.02188888888888889,1.5436716934948627,0.10766528845844227,0.10291144623299084
2017,Tatoosh Island,5,sea_cucumber,27,0.04296296296296296,0.8958050383128388,0.04259259259259259,0.9940447676035522,0.17239776000378015,0.1913040047208166
2017,Tatoosh Island,5,sponge,9,0,0,0,0,0,0
2017,Tatoosh Island,5,tunicate,9,0.022222222222222223,0.1,0.022222222222222223,0.12247448713915893,0.03333333333333333,0.04082482904638631
2017,Tatoosh Island,5,urchin,27,1.034781806925133,10.42890710411413,1.6479376418153238,19.880394297892032,2.0070441079712977,3.8259836664946216
2017,Tatoosh Island,10,anemone,81,0.022182539682539682,0.7375930415194812,0.017592592592592594,0.6863364279328996,0.08195478239105347,0.07625960310365551
2017,Tatoosh Island,10,barnacle,9,1.454560448622794,9.165839420846263,2.808931623931624,25.109107496881297,3.055279806948754,8.369702498960432
2017,Tatoosh Island,10,large_seastar,63,0.007828282828282828,0.30115014670736157,0.0071428571428571435,0.30000000000000004,0.03794135216563312,0.03779644730092273
2017,Tatoosh Island,10,med_seastar,63,0.042082125603864734,0.8847387920461207,0.03333333333333333,0.8677557259966655,0.11146661042884409,0.10932694522568968
2017,Tatoosh Island,10,mobile_invert,90,0.016164874551971326,1.2127505051415661,0.011111111111111112,0.95303507913873,0.12783512765890306,0.10045871800390697
2017,Tatoosh Island,10,mollusk,225,0.015550632911392406,1.171888142991259,0.013777777777777778,1.1495519103522878,0.07812587619941727,0.07663679402348585
2017,Tatoosh Island,10,sea_cucumber,27,0.008703703703703703,0.18964879822099234,0.006481481481481481,0.1732050807568877,0.03649792823479298,0.033333333333333326
2017,Tatoosh Island,10,sponge,9,0,0,0,0,0,0
2017,Tatoosh Island,10,tunicate,9,0.005555555555555556,0.07071067811865477,0.005555555555555556,0.08660254037844388,0.023570226039551587,0.028867513459481294
2017,Tatoosh Island,10,urchin,27,1.5273950860635295,9.60255928713516,1.5262478809115207,10.870836703944375,1.8480133964456082,2.0920934991129165
2018,Cape Alava,5,anemone,81,0.003703703703703704,0.2666666666666667,0.003703703703703704,0.271746488194703,0.029629629629629634,0.03019405424385589
2018,Cape Alava,5,barnacle,9,0.011111111111111112,0.14142135623730953,0.011111111111111112,0.17320508075688776,0.047140452079103175,0.05773502691896259
2018,Cape Alava,5,large_seastar,63,0.011507936507936509,0.4214834725009979,0.010317460317460317,0.42690748412273116,0.05310192618864626,0.053785287420047706
2018,Cape Alava,5,med_seastar,63,0.051762820512820516,0.972762495756743,0.039285714285714285,0.8923634349299617,0.12255655469061266,0.11242722513866893
2018,Cape Alava,5,mobile_invert,90,0,0,0,0,0,0
2018,Cape Alava,5,mollusk,225,0.022621585226541993,2.6807953040232855,0.02063247863247863,2.499195456660666,0.17871968693488569,0.1666130304440444
2018,Cape Alava,5,sea_cucumber,27,0.012222222222222223,0.21916508237703683,0.011111111111111112,0.23318447632722042,0.04217833976911624,0.04487637339278754
2018,Cape Alava,5,sponge,9,0,0,0,0,0,0
2018,Cape Alava,5,tunicate,9,0.22,0.3530580688781946,0.21944444444444447,0.45207853300062806,0.11768602295939819,0.15069284433354269
2018,Cape Alava,5,urchin,27,0.005555555555555556,0.13540064007726602,0.005555555555555556,0.1436140661634507,0.026057865332352388,0.02763853991962833
2018,Cape Alava,10,anemone,108,0.004629629629629629,0.3311036539055853,0.004629629629629629,0.3374109569147894,0.03186046395200973,0.032467384467047146
2018,Cape Alava,10,barnacle,12,0.30757575757575756,7.027341330175937,0.7333333333333334,14.068759717899797,2.02861870433223,4.061301105146805
2018,Cape Alava,10,large_seastar,84,0.002380952380952381,0.19272482233188634,0.002380952380952381,0.19748417658131498,0.021028002062685354,0.021547290184283367
2018,Cape Alava,10,med_seastar,84,0.012905844155844157,0.5031668697944222,0.0125,0.5128352561983234,0.05490000638159354,0.05595491382311638
2018,Cape Alava,10,mobile_invert,120,0,0,0,0,0,0
2018,Cape Alava,10,mollusk,300,0.03943037311671401,5.282107957433568,0.029728494623655913,4.590077901505035,0.30496264511129345,0.26500827120352843
2018,Cape Alava,10,sea_cucumber,36,0.006666666666666667,0.24257873864880336,0.005555555555555556,0.24494897427831785,0.04042978977480056,0.04082482904638631
2018,Cape Alava,10,sponge,12,0,0,0,0,0,0
2018,Cape Alava,10,tunicate,12,0.12375,0.33346664001066134,0.125,0.406201920231798,0.09626352718795768,0.11726039399558574
2018,Cape Alava,10,urchin,36,0.001388888888888889,0.09428090415820634,0.001388888888888889,0.1,0.015713484026367724,0.016666666666666666
2018,Cape Johnson,5,anemone,81,0.009722222222222222,0.40853068603052506,0.008641975308641976,0.3887850899325309,0.04539229844783612,0.04319834332583677
2018,Cape Johnson,5,barnacle,9,0,0,0,0,0,0
2018,Cape Johnson,5,large_seastar,63,0.003968253968253969,0.18516401995451032,0.003968253968253969,0.18973665961010278,0.023328473740792173,0.023904572186687872
2018,Cape Johnson,5,med_seastar,63,0.044654620741577264,1.0595204806662077,0.03888888888888889,1.0221301287018203,0.13348703337249543,0.12877629181387903
2018,Cape Johnson,5,mobile_invert,90,5.555555555555556e-4,0.08514693182963201,5.555555555555556e-4,0.08660254037844388,0.008975274678557507,0.00912870929175277
2018,Cape Johnson,5,mollusk,225,0.006767676767676768,0.5704396696979034,0.006444444444444445,0.5707392077326064,0.03802931131319356,0.03804928051550709
2018,Cape Johnson,5,sea_cucumber,27,0.020370370370370372,0.47258156262526085,0.020370370370370372,0.5012484413940855,0.0909483641319161,0.09646530752325187
2018,Cape Johnson,5,sponge,9,0,0,0,0,0,0
2018,Cape Johnson,5,tunicate,9,0.17083333333333334,0.3915114940841456,0.15833333333333335,0.48989794855663565,0.13050383136138186,0.16329931618554522
2018,Cape Johnson,5,urchin,27,0,0,0,0,0,0
2018,Cape Johnson,10,anemone,81,0.006172839506172839,0.5734883511361751,0.006172839506172839,0.5844129204068486,0.06372092790401945,0.06493476893409428
2018,Cape Johnson,10,barnacle,9,0.10555555555555556,0.7648529270389177,0.10555555555555556,0.9367496997597597,0.25495097567963926,0.3122498999199199
2018,Cape Johnson,10,large_seastar,63,0,0,0,0,0,0
2018,Cape Johnson,10,med_seastar,63,0.010678210678210677,0.36024289162747236,0.009126984126984128,0.3533765696816924,0.04538633822976591,0.04452126297784977
2018,Cape Johnson,10,mobile_invert,90,0.002777777777777778,0.22416511771459896,0.002777777777777778,0.22799727766069855,0.023629078131263043,0.024033023257521137
2018,Cape Johnson,10,mollusk,225,0.0068654970760233915,0.602974161415877,0.006666666666666667,0.6025284562081201,0.04019827742772513,0.04016856374720801
2018,Cape Johnson,10,sea_cucumber,27,0.003703703703703704,0.11547005383792518,0.003703703703703704,0.12247448713915893,0.022222222222222227,0.023570226039551587
2018,Cape Johnson,10,sponge,9,0,0,0,0,0,0
2018,Cape Johnson,10,tunicate,9,0.175,0.4548351349665063,0.17222222222222222,0.5612486080160912,0.1516117116555021,0.18708286933869708
2018,Cape Johnson,10,urchin,27,0.001851851851851852,0.08164965809277262,0.001851851851851852,0.08660254037844388,0.015713484026367727,0.01666666666666667
2018,Destruction Island,5,anemone,81,0.00998297147722435,0.48750810908900116,0.008024691358024692,0.468220855185637,0.054167567676555686,0.052024539465070775
2018,Destruction Island,5,barnacle,9,0,0,0,0,0,0
2018,Destruction Island,5,large_seastar,63,0.021933621933621934,0.8965897774588352,0.019444444444444445,0.8780660567406077,0.11295969424756298,0.11062592480108466
2018,Destruction Island,5,med_seastar,63,0.0545,1.1242357404032306,0.036904761904761905,0.9923457058908454,0.1416403897198818,0.12502380725666765
2018,Destruction Island,5,mobile_invert,90,0,0,0,0,0,0
2018,Destruction Island,5,mollusk,225,0.013643274853801169,1.0530849681476344,0.013111111111111112,1.0553435459602716,0.07020566454317563,0.07035623639735143
2018,Destruction Island,5,sea_cucumber,27,0.05858585858585858,0.8917146172838516,0.04722222222222222,0.8616843969807044,0.17161055810971862,0.16583123951777
2018,Destruction Island,5,sponge,9,0,0,0,0,0,0
2018,Destruction Island,5,tunicate,9,0.12666666666666665,0.3739485258695373,0.1138888888888889,0.43084219849035216,0.1246495086231791,0.1436140661634507
2018,Destruction Island,5,urchin,27,0.28564814814814815,3.134208100408565,0.21030864197530863,3.240163318929053,0.6031786301557303,0.6235697214673466
2018,Destruction Island,10,anemone,135,0.0033333333333333335,0.383695481107378,0.0033333333333333335,0.39100462322665114,0.03302324907430928,0.03365231986770946
2018,Destruction Island,10,barnacle,15,0.023333333333333334,0.2738612787525831,0.023333333333333334,0.33541019662496846,0.07071067811865477,0.08660254037844387
2018,Destruction Island,10,large_seastar,105,0.0026915113871635614,0.24562514738005728,0.001904761904761905,0.2179449471770337,0.023970559924619213,0.02126924898488314
2018,Destruction Island,10,med_seastar,105,0.057025641025641026,2.2237122493557098,0.04690476190476191,2.122792971535378,0.2170120946362784,0.2071633815776009
2018,Destruction Island,10,mobile_invert,150,0.009333333333333334,1.0412332431624851,0.009333333333333334,1.0590333914178207,0.08501633829904567,0.08646971431809448
2018,Destruction Island,10,mollusk,375,0.19743413280035532,80.03976494143899,0.1982,81.12917939927657,4.13323568870066,4.189492809398293
2018,Destruction Island,10,sea_cucumber,45,0.09815151515151516,2.535333775930085,0.09166666666666667,2.7686865116874464,0.3779452445753927,0.41273141656799306
2018,Destruction Island,10,sponge,15,0.023333333333333334,0.39791121287711073,0.023333333333333334,0.4873397172404482,0.10274023338281627,0.12583057392117916
2018,Destruction Island,10,tunicate,15,0.09266666666666667,0.5052227231627652,0.09166666666666667,0.6199798383818622,0.1304479461956633,0.1600781059358212
2018,Destruction Island,10,urchin,45,0.01388888888888889,0.37712361663282534,0.012777777777777779,0.3872983346207417,0.05621826951410452,0.057735026918962574
2018,Neah Bay,5,anemone,108,0.004166666666666667,0.34533933928711236,0.004166666666666667,0.35191782257531923,0.033230293416530304,0.03386330826608125
2018,Neah Bay,5,barnacle,12,0,0,0,0,0,0
2018,Neah Bay,5,large_seastar,84,0.0029761904761904765,0.25634797778466234,0.0029761904761904765,0.26267851073127396,0.027969857439216032,0.028660575211055545
2018,Neah Bay,5,med_seastar,84,0.02021103896103896,1.0294096266583612,0.017857142857142856,1.0210288928331068,0.11231779845900408,0.11140338543201588
2018,Neah Bay,5,mobile_invert,120,0.011397849462365592,0.9215758871908181,0.008958333333333334,0.734201419324378,0.08412798364454122,0.0670231131860452
2018,Neah Bay,5,mollusk,300,0.011572368421052632,1.5867058290091567,0.01125,1.596173634123265,0.09160850375031848,0.09215512773344502
2018,Neah Bay,5,sea_cucumber,36,0.029166666666666667,0.6342099196813482,0.029166666666666667,0.6726812023536854,0.1057016532802247,0.11211353372561424
2018,Neah Bay,5,sponge,12,0,0,0,0,0,0
2018,Neah Bay,5,tunicate,12,0.008333333333333333,0.11547005383792518,0.008333333333333333,0.1414213562373095,0.03333333333333334,0.040824829046386304
2018,Neah Bay,5,urchin,36,0.012499999999999999,0.284081818036359,0.0076388888888888895,0.25739075352467505,0.0473469696727265,0.042898458920779176
2018,Neah Bay,10,anemone,108,0.0060185185185185185,0.664997911442,0.0060185185185185185,0.6776656765919086,0.06398945386359627,0.06520841013348472
2018,Neah Bay,10,barnacle,12,0,0,0,0,0,0
2018,Neah Bay,10,large_seastar,84,0.004761904761904762,0.24688535993934704,0.004761904761904762,0.25298221281347033,0.026937401188058954,0.02760262237369417
2018,Neah Bay,10,med_seastar,84,0.02821881469979296,1.0727972633687481,0.017857142857142856,0.906228448019593,0.11705177773163725,0.09887762999933664
2018,Neah Bay,10,mobile_invert,120,0.005416666666666667,0.49564772436345017,0.005416666666666667,0.5041209488153441,0.045246239868327424,0.04601973589617853
2018,Neah Bay,10,mollusk,300,0.021657219973009446,3.4254157179266786,0.019166666666666665,3.4090202285875217,0.1977664686831343,0.1968198746647885
2018,Neah Bay,10,sea_cucumber,36,0.07723484848484849,1.5264050565607463,0.07361111111111111,1.6740669042783207,0.25440084276012437,0.27901115071305344
2018,Neah Bay,10,sponge,12,0,0,0,0,0,0
2018,Neah Bay,10,tunicate,12,0.040625,0.2809952550014561,0.041666666666666664,0.34641016151377546,0.08111634305804911,0.1
2018,Neah Bay,10,urchin,36,0.009166666666666667,0.21457969252574777,0.008333333333333333,0.223606797749979,0.03576328208762463,0.037267799624996496
2018,Tatoosh Island,5,anemone,81,0.017328042328042328,0.843624801746872,0.015740740740740743,0.8579100275580275,0.09373608908298578,0.09532333639533638
2018,Tatoosh Island,5,barnacle,9,2.3085480093676813,11.575711271676257,3.5148640880348196,15.381796286500222,3.8585704238920857,5.127265428833407
2018,Tatoosh Island,5,large_seastar,63,0.015873015873015872,0.5612486080160912,0.015873015873015872,0.5751086853804244,0.07071067811865475,0.07245688373094718
2018,Tatoosh Island,5,med_seastar,63,0.0338768115942029,0.710726428821139,0.028571428571428574,0.6983462608190868,0.08954311337437061,0.08798335881615016
2018,Tatoosh Island,5,mobile_invert,90,5.555555555555556e-4,0.08514693182963201,5.555555555555556e-4,0.08660254037844388,0.008975274678557507,0.00912870929175277
2018,Tatoosh Island,5,mollusk,225,0.01303896103896104,0.9635401026587359,0.011555555555555555,0.9249634762694322,0.06423600684391573,0.06166423175129548
2018,Tatoosh Island,5,sea_cucumber,27,0.001851851851851852,0.08164965809277262,0.001851851851851852,0.08660254037844388,0.015713484026367727,0.01666666666666667
2018,Tatoosh Island,5,sponge,9,0,0,0,0,0,0
2018,Tatoosh Island,5,tunicate,9,0.044444444444444446,0.21213203435596428,0.044444444444444446,0.2598076211353316,0.07071067811865477,0.08660254037844388
2018,Tatoosh Island,5,urchin,27,0.6564102289990869,6.196980178263329,0.7978449693782199,8.685487983045745,1.192609391361036,1.6715229416849067
2018,Tatoosh Island,10,anemone,81,0.024445812807881773,0.8376485786547267,0.020061728395061727,0.8117822273340214,0.09307206429496964,0.0901980252593357
2018,Tatoosh Island,10,barnacle,9,0.25,2.411431110357499,0.24999999999999997,2.9533878851244717,0.8038103701191663,0.9844626283748239
2018,Tatoosh Island,10,large_seastar,63,0.012831733483907396,0.3589018020147916,0.010317460317460319,0.33090784215548597,0.045217376820194236,0.0416904693916396
2018,Tatoosh Island,10,med_seastar,63,0.03872863247863248,0.8004715291681995,0.029761904761904764,0.808470778692712,0.10084993322698292,0.10185774393731682
2018,Tatoosh Island,10,mobile_invert,90,0,0,0,0,0,0
2018,Tatoosh Island,10,mollusk,225,0.011111111111111112,0.9557196241576292,0.011111111111111112,0.9621555192603966,0.06371464161050862,0.06414370128402644
2018,Tatoosh Island,10,sea_cucumber,27,0.027777777777777776,0.9018499505645788,0.027777777777777776,0.9565563234854498,0.17356110390903676,0.1840893502864544
2018,Tatoosh Island,10,sponge,9,0.011111111111111112,0.1,0.011111111111111112,0.12247448713915893,0.03333333333333333,0.04082482904638631
2018,Tatoosh Island,10,tunicate,9,0.05,0.22912878474779202,0.044444444444444446,0.2738612787525831,0.07637626158259735,0.09128709291752769
2018,Tatoosh Island,10,urchin,27,1.0916481523516046,11.787833886951034,1.510916315084061,15.616672905412878,2.2685696892645906,3.00543010192882
2019,Cape Alava,5,anemone,108,4.62962962962963e-4,0.09813067629253164,4.62962962962963e-4,0.09999999999999999,0.009442628728875527,0.009622504486493762
2019,Cape Alava,5,barnacle,12,0.3047619047619048,3.1806226661170744,0.32708333333333334,4.0401113846031524,0.9181666762366592,1.166279697728351
2019,Cape Alava,5,large_seastar,84,0.004166666666666667,0.24688535993934704,0.0041666666666666675,0.25298221281347033,0.026937401188058954,0.02760262237369417
2019,Cape Alava,5,med_seastar,84,0.020549242424242425,0.5284020504115984,0.018154761904761906,0.5477225575051662,0.057653390318595746,0.059761430466719695
2019,Cape Alava,5,mobile_invert,120,0.00125,0.16431676725154984,0.00125,0.16712580435934668,0.015,0.015256428831468234
2019,Cape Alava,5,mollusk,300,0.010704248366013072,1.0546277842840355,0.010083333333333333,1.0470679783812278,0.06088896351512464,0.06045249791782391
2019,Cape Alava,5,sea_cucumber,36,0.16378968253968254,2.6460539438799997,0.12060185185185185,2.544247323756958,0.4410089906466666,0.4240412206261597
2019,Cape Alava,5,sponge,12,0,0,0,0,0,0
2019,Cape Alava,5,tunicate,12,0.09166666666666667,0.6530605601612268,0.09375,0.8108637370113426,0.18852234510310606,0.2340761984198023
2019,Cape Alava,5,urchin,36,0.02125,0.5196152422706632,0.014583333333333334,0.4596194077712559,0.08660254037844388,0.07660323462854264
2019,Cape Alava,10,anemone,108,9.25925925925926e-4,0.13877773329774218,9.25925925925926e-4,0.1414213562373095,0.01335389361282959,0.013608276348795433
2019,Cape Alava,10,barnacle,12,0.0125,0.2449489742783178,0.012499999999999999,0.30000000000000004,0.07071067811865475,0.08660254037844388
2019,Cape Alava,10,large_seastar,84,0.0035714285714285713,0.29600514796038196,0.0035714285714285718,0.30331501776206204,0.03229680944345366,0.033094381626464865
2019,Cape Alava,10,med_seastar,84,0.0348844696969697,0.9276168230393813,0.026488095238095238,0.8631338250816035,0.10121129303553385,0.0941756211503148
2019,Cape Alava,10,mobile_invert,120,0,0,0,0,0,0
2019,Cape Alava,10,mollusk,300,0.018228236731068177,1.5955448792348508,0.016333333333333335,1.522489071544677,0.09211882655303699,0.08790094752945826
2019,Cape Alava,10,sea_cucumber,36,0.056679292929292927,0.8853661312753894,0.04513888888888889,0.8764274071479051,0.14756102187923156,0.14607123452465084
2019,Cape Alava,10,sponge,12,0,0,0,0,0,0
2019,Cape Alava,10,tunicate,12,0.17833333333333334,0.44892464104049057,0.18541666666666667,0.5678908345800273,0.12959338117529168,0.16393596310755001
2019,Cape Alava,10,urchin,36,0.001388888888888889,0.09428090415820634,0.001388888888888889,0.1,0.015713484026367724,0.016666666666666666
2019,Cape Johnson,5,anemone,108,0.002777777777777778,0.33884334848837566,0.002777777777777778,0.3452980874994375,0.03260521641047964,0.03322632396141054
2019,Cape Johnson,5,barnacle,12,0,0,0,0,0,0
2019,Cape Johnson,5,large_seastar,84,0.005952380952380952,0.3518657752744984,0.005952380952380953,0.36055512754639896,0.03839170356332643,0.03933978962347216
2019,Cape Johnson,5,med_seastar,84,0.0202930900621118,0.6446837961007873,0.013988095238095239,0.5887132861872011,0.07034076892722226,0.06423388563283451
2019,Cape Johnson,5,mobile_invert,120,0.00125,0.16832508230603463,0.00125,0.1712026425835367,0.015365907428821478,0.015628591541249598
2019,Cape Johnson,5,mollusk,300,0.0021666666666666666,0.3509985754956849,0.002166666666666667,0.3533622289731387,0.020264912204760885,0.020401377801908777
2019,Cape Johnson,5,sea_cucumber,36,0.002777777777777778,0.13333333333333333,0.002777777777777778,0.14142135623730953,0.022222222222222223,0.023570226039551587
2019,Cape Johnson,5,sponge,12,0,0,0,0,0,0
2019,Cape Johnson,5,tunicate,12,0.04895833333333333,0.14790199457749043,0.04791666666666667,0.18027756377319945,0.04269562819149834,0.05204164998665332
2019,Cape Johnson,5,urchin,36,0,0,0,0,0,0
2019,Cape Johnson,10,anemone,108,0.002777777777777778,0.2708012801545321,0.002777777777777778,0.27595986330233996,0.02605786533235239,0.026554250227189716
2019,Cape Johnson,10,barnacle,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2019,Cape Johnson,10,large_seastar,84,0,0,0,0,0,0
2019,Cape Johnson,10,med_seastar,84,0.023091356107660457,0.5953030705377728,0.016765873015873015,0.5544015792826632,0.06495289005188047,0.060490171487282515
2019,Cape Johnson,10,mobile_invert,120,4.166666666666667e-4,0.0983192080250175,4.166666666666667e-4,0.10000000000000002,0.008975274678557505,0.00912870929175277
2019,Cape Johnson,10,mollusk,300,0.004642543859649123,0.646153134713079,0.004416666666666667,0.6371918969302054,0.037305668626431664,0.03678829132181023
2019,Cape Johnson,10,sea_cucumber,36,0.029166666666666667,0.7241853660800144,0.029166666666666667,0.7681145747868608,0.12069756101333573,0.12801909579781015
2019,Cape Johnson,10,sponge,12,0,0,0,0,0,0
2019,Cape Johnson,10,tunicate,12,0.12166666666666667,0.6151151653687842,0.11666666666666667,0.8139410298049853,0.17756845315414438,0.23496453633119474
2019,Cape Johnson,10,urchin,36,0,0,0,0,0,0
2019,Destruction Island,5,anemone,81,0.0748236331569665,8.409511759819873,0.07654320987654321,8.720598956140924,0.9343901955355415,0.9689554395712138
2019,Destruction Island,5,barnacle,9,0.005555555555555556,0.07071067811865477,0.005555555555555556,0.08660254037844388,0.023570226039551587,0.028867513459481294
2019,Destruction Island,5,large_seastar,63,0.019859131859131858,0.3808844313185132,0.00865079365079365,0.307603641070778,0.04798692778690701,0.038754416031012026
2019,Destruction Island,5,med_seastar,63,0.04634386247289473,0.7350364239806528,0.025930335097001763,0.7122296433137382,0.09260588487747812,0.08973250059887564
2019,Destruction Island,5,mobile_invert,90,0.0044444444444444444,0.26172504656604806,0.0044444444444444444,0.2661993030898414,0.027588242262078084,0.028059870310446565
2019,Destruction Island,5,mollusk,225,0.011961988304093568,1.0438294730637592,0.011555555555555555,1.0398154721950508,0.06958863153758395,0.06932103147967004
2019,Destruction Island,5,sea_cucumber,27,0.07272727272727272,1.2587777205933774,0.058333333333333334,1.1933408984862626,0.24225188527816333,0.22965856299201118
2019,Destruction Island,5,sponge,9,0,0,0,0,0,0
2019,Destruction Island,5,tunicate,9,0.19166666666666665,0.5989574275355469,0.18611111111111112,0.7310095758606723,0.1996524758451823,0.24366985862022408
2019,Destruction Island,5,urchin,27,0.25432425658564856,3.3894577726349384,0.3401746609960211,5.5305370983458975,0.652301452479217,1.0643523608310719
2019,Destruction Island,10,anemone,81,0.0332401583973911,4.1308313032659765,0.053086419753086415,5.76166041772949,0.45898125591844186,0.6401844908588322
2019,Destruction Island,10,barnacle,9,0.08888888888888889,0.6164414002968976,0.08888888888888888,0.7549834435270749,0.20548046676563256,0.2516611478423583
2019,Destruction Island,10,large_seastar,63,0.005210489993098689,0.20091607646293128,0.003968253968253969,0.1857417562100671,0.025313046319797805,0.02340126166724879
